Kepler-25 b,Not A Binary,,0.2411,6.2385369,0.068,0.05,1220.6,,Kepler-25,191,1.26,1.34,6354,2.75,Confirmed planets
Kepler-25 c,Not A Binary,,0.4598,12.7203678,0.11,0.01,959.7,,Kepler-25,191,1.26,1.34,6354,2.75,Confirmed planets
Kepler-25 d,Not A Binary,0.282798,,123,,,,,Kepler-25,191,1.26,1.34,6354,2.75,Confirmed planets
Kepler-342 b,Not A Binary,,0.20504,15.170318,,,,,Kepler-342,807.28,,1.472,6175,,Confirmed planets
Kepler-342 d,Not A Binary,,0.22691,39.459357,,,,,Kepler-342,807.28,,1.472,6175,,Confirmed planets
Kepler-342 c,Not A Binary,,0.17862,26.234138,,,,,Kepler-342,807.28,,1.472,6175,,Confirmed planets
Kepler-342 e,Not A Binary,,0.079,1.64422461,,,,,Kepler-342,807.28,,1.472,6175,,Confirmed planets
HD 45364 b,Not A Binary,0.1872,,226.93,0.6813,0.1684,273.1,,HD 45364,32.6,0.82,,5434,,Confirmed planets
HD 45364 c,Not A Binary,0.6579,,342.85,0.8972,0.0974,238.3,,HD 45364,32.6,0.82,,5434,,Confirmed planets
Kepler-51 b,Not A Binary,0.0066,0.633,45.154,0.2514,0.04,,,Kepler-51,,1.04,0.88,6018,0.3,Confirmed planets
Kepler-51 c,Not A Binary,0.0126,0.803,85.312,0.384,0.014,,,Kepler-51,,1.04,0.88,6018,0.3,Confirmed planets
Kepler-51 d,Not A Binary,0.0239,0.865,130.194,0.509,,,,Kepler-51,,1.04,0.88,6018,0.3,Confirmed planets
Kepler-192 b,Not A Binary,,0.2497,9.926746,,,,,Kepler-192,683.4,0.905,1.007,5479,,Confirmed planets
Kepler-192 c,Not A Binary,,0.25425,21.2234,,,,,Kepler-192,683.4,0.905,1.007,5479,,Confirmed planets
Kepler-192 d,Not A Binary,,0.091,6.47027579,,,,,Kepler-192,683.4,0.905,1.007,5479,,Confirmed planets
Kepler-275 c,Not A Binary,,0.30802,16.088134,,,,,Kepler-275,2055.57,1.198,1.383,6165,,Confirmed planets
Kepler-275 b,Not A Binary,,0.21324,10.300682,,,,,Kepler-275,2055.57,1.198,1.383,6165,,Confirmed planets
Kepler-275 d,Not A Binary,,0.30346,35.676062,,,,,Kepler-275,2055.57,1.198,1.383,6165,,Confirmed planets
Kepler-241 b,Not A Binary,,0.21233,12.718092,,,,,Kepler-241,595.71,0.671,0.668,4699,,Confirmed planets
Kepler-241 c,Not A Binary,,0.2342,36.065978,,,,,Kepler-241,595.71,0.671,0.668,4699,,Confirmed planets
Kepler-388 b,Not A Binary,,0.07382,3.173315,,,,,Kepler-388,399.01,0.635,0.586,4498,,Confirmed planets
Kepler-388 c,Not A Binary,,0.07837,13.297004,,,,,Kepler-388,399.01,0.635,0.586,4498,,Confirmed planets
HD 143361 b,Not A Binary,3.12,,1057,2,0.15,161,,HD 143361,59.35,0.95,,5940,,Confirmed planets
Kepler-11 b,Not A Binary,0.005977,0.164035,10.3039,0.091,0.045,870.7,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-11 c,Not A Binary,0.009028,0.261544,13.0241,0.107,0.026,806.8,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-11 d,Not A Binary,0.022964,0.283415,22.6845,0.155,0.004,658.7,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-11 e,Not A Binary,0.025166,0.380925,31.9996,0.195,0.012,596.4,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-11 f,Not A Binary,0.006291,0.226003,46.6888,0.25,0.013,525.3,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-11 g,Not A Binary,,0.303464,118.3807,0.466,,386.4,,Kepler-11,613.20279,0.961,1.053,5663,8.1,Confirmed planets
Kepler-373 b,Not A Binary,,0.12394,5.535309,,,,,Kepler-373,763.85,0.978,0.845,5787,,Confirmed planets
Kepler-373 c,Not A Binary,,0.113,16.725948,,,,,Kepler-373,763.85,0.978,0.845,5787,,Confirmed planets
Kepler-1616 b,Not A Binary,,0.091,6.76284377,,,,,Kepler-1616,,1.21,1.34,6266,,Confirmed planets
Kepler-1331 b,Not A Binary,,0.094,0.78916165,,,,,Kepler-1331,,0.72,0.69,4508,,Confirmed planets
Kepler-910 b,Not A Binary,,0.073,2.36436901,,,,,Kepler-910,,1.26,1.5,6230,,Confirmed planets
WASP-26 b,Not A Binary,1.028,1.281,2.7566004,0.03985,0,1521.3,,WASP-26,250,1.12,1.34,5950,,Confirmed planets
Kepler-1330 b,Not A Binary,,0.147,10.10769068,,,,,Kepler-1330,,0.97,0.94,5608,,Confirmed planets
Kepler-998 b,Not A Binary,,0.207,5.65377733,,,,,Kepler-998,,1.12,1.18,6058,,Confirmed planets
KMT-2015-1 b,Not A Binary,2.2,,,,,,,KMT-2015-1,8200,0.18,,,,Confirmed planets
HD 156279 b,Not A Binary,9.71,,131.05,0.495,0.708,327.8,,HD 156279,36.6,0.93,,5453,,Confirmed planets
Kepler-1188 b,Not A Binary,,0.186,17.1369543,,,,,Kepler-1188,,1.04,1.06,5913,,Confirmed planets
Gliese 3634 b,Not A Binary,0.022,,2.64561,0.0287,0.08,565.4,,Gliese 3634,19.8,0.45,0.43,3314,,Confirmed planets
Kepler-1339 b,Not A Binary,,0.063,1.34155513,,,,,Kepler-1339,,0.94,0.93,5586,,Confirmed planets
WASP-126 b,Not A Binary,0.28,0.96,3.2888,0.0449,,1480,,WASP-126,234,1.12,,5800,,Confirmed planets
Kepler-492 b,Not A Binary,,0.856,11.72012266,,,,,Kepler-492,,0.94,0.91,5527,,Confirmed planets
Kepler-62 b,Not A Binary,,0.1193806,5.714932,0.0553,,750,,Kepler-62,368,0.69,0.63,4925,7,Confirmed planets
Kepler-62 c,Not A Binary,,0.049210359,12.4417,0.0929,,578,,Kepler-62,368,0.69,0.63,4925,7,Confirmed planets
Kepler-62 d,Not A Binary,,0.177704,18.16406,0.12,,510,,Kepler-62,368,0.69,0.63,4925,7,Confirmed planets
Kepler-62 e,Not A Binary,,0.14671977,122.3874,0.427,,270,,Kepler-62,368,0.69,0.63,4925,7,Confirmed planets
Kepler-62 f,Not A Binary,,0.12849371,267.291,0.718,,208,,Kepler-62,368,0.69,0.63,4925,7,Confirmed planets
Kepler-652 b,Not A Binary,,0.222,4.18200253,,,,,Kepler-652,,0.97,0.88,5490,,Confirmed planets
HD 6718 b,Not A Binary,1.56,,2496,3.56,0.1,135.5,,HD 6718,55.9,0.96,1.02,5745,,Confirmed planets
TRAPPIST-1b,Not A Binary,,0.101428,1.510848,0.01111,,400,,TRAPPIST-1,12.1,0.08,0.114,2550,,Confirmed planets
TRAPPIST-1c,Not A Binary,,0.095596,2.421848,0.01522,,342,,TRAPPIST-1,12.1,0.08,0.114,2550,,Confirmed planets
TRAPPIST-1d,Not A Binary,,0.105985,18.202,,,200,,TRAPPIST-1,12.1,0.08,0.114,2550,,Confirmed planets
Kepler-1350 b,Not A Binary,,0.225,4.4968604,,,,,Kepler-1350,,0.55,0.53,3827,,Confirmed planets
Kepler-1350 c,Not A Binary,,0.154,1.76678906,,,,,Kepler-1350,,0.55,0.53,3827,,Confirmed planets
Kepler-964 b,Not A Binary,,0.189,13.5225106,,,,,Kepler-964,,0.93,0.84,5427,,Confirmed planets
Kepler-418 b,Not A Binary,,1.2,86.67856,,0.2,,,Kepler-418,,1.29,1.6,6029,,Confirmed planets
Kepler-298 b,Not A Binary,,0.17862,10.475464,,,,,Kepler-298,474.25,0.66,0.582,4465,,Confirmed planets
Kepler-298 c,Not A Binary,,0.17588,22.92881,,,,,Kepler-298,474.25,0.66,0.582,4465,,Confirmed planets
Kepler-298 d,Not A Binary,,0.22783,77.473633,,,,,Kepler-298,474.25,0.66,0.582,4465,,Confirmed planets
Kepler-1297 b,Not A Binary,,0.087,1.68189002,,,,,Kepler-1297,,0.99,0.99,5818,,Confirmed planets
Kepler-318 b,Not A Binary,,0.42922,4.662715,,,,,Kepler-318,605,0.98,1.189,5746,,Confirmed planets
Kepler-318 c,Not A Binary,,0.33536,11.815007,,,,,Kepler-318,605,0.98,1.189,5746,,Confirmed planets
Kepler-856 b,Not A Binary,,0.83,8.02768059,,,,,Kepler-856,,0.96,0.93,5535,,Confirmed planets
HD 155358 b,Not A Binary,0.85,,194.3,0.64,0.17,377.6,,HD 155358,43,0.92,,5900,,Confirmed planets
HD 155358 c,Not A Binary,0.82,,391.9,1.02,0.16,299.1,,HD 155358,43,0.92,,5900,,Confirmed planets
HD 113538 b,Not A Binary,0.36,,663.2,1.24,0.14,,,HD 113538,15.87,0.585,0.53,4462,4.3,Confirmed planets
HD 113538 c,Not A Binary,0.93,,1818,2.44,0.2,,,HD 113538,15.87,0.585,0.53,4462,4.3,Confirmed planets
Kepler-345 c,Not A Binary,,0.10936,9.387427,,,,,Kepler-345,272.73,0.61,0.623,4504,,Confirmed planets
Kepler-345 b,Not A Binary,,0.06744,7.415563,,,,,Kepler-345,272.73,0.61,0.623,4504,,Confirmed planets
WASP-57 b,Not A Binary,0.672,0.916,2.838971,0.0386,0,1251,,WASP-57,455,1.01,1.32,5600,,Confirmed planets
CoRoT-13 b,Not A Binary,1.308,0.885,4.03519,0.051,0,1166.5,,CoRoT-13,1310,1.09,1.01,5945,,Confirmed planets
HIP 116454 b,Not A Binary,0.037182,0.23056,9.1205,,0.205,690,,HIP 116454,55.2,0.775,0.716,5089,,Confirmed planets
Kepler-1607 b,Not A Binary,,0.082,13.6473676,,,,,Kepler-1607,,1.14,1.21,6116,,Confirmed planets
Kepler-412 b,Not A Binary,0.939,1.325,1.720861232,0.02959,0.0038,,,Kepler-412,1056,1.167,1.287,5750,5.1,Confirmed planets
Kepler-628 b,Not A Binary,,0.749,15.4580567,,,,,Kepler-628,,1,1.28,5721,,Confirmed planets
Kepler-338 b,Not A Binary,0.0963,0.22236,13.726976,0.116,0.04,,,Kepler-338,545.29,1.101,1.735,5923,,Confirmed planets
Kepler-338 c,Not A Binary,,0.21324,24.310856,0.17,0.03,,,Kepler-338,545.29,1.101,1.735,5923,,Confirmed planets
Kepler-338 d,Not A Binary,,0.27339,44.431014,,0.03,,,Kepler-338,545.29,1.101,1.735,5923,,Confirmed planets
Kepler-338 e,Not A Binary,0.027,0.139,9.34149,0.09,0.05,,,Kepler-338,545.29,1.101,1.735,5923,,Confirmed planets
Kepler-1198 b,Not A Binary,,0.131,7.6847716,,,,,Kepler-1198,,0.93,0.9,5517,,Confirmed planets
Kepler-939 b,Not A Binary,,0.156,14.878296,,,,,Kepler-939,,0.88,0.85,5471,,Confirmed planets
HAT-P-24 b,S-type Binary,0.685,1.242,3.35524,0.0465,0.067,1495,,HAT-P-24,396,1.191,1.317,6329,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-673 b,Not A Binary,,0.583,3.72873109,,,,,Kepler-673,,0.88,0.84,5355,,Confirmed planets
Kepler-1452 b,Not A Binary,,0.241,42.913751,,,,,Kepler-1452,,1.41,2.06,6101,,Confirmed planets
Kepler-1305 b,Not A Binary,,0.168,13.5630972,,,,,Kepler-1305,,0.97,0.96,5701,,Confirmed planets
Kepler-1060 b,Not A Binary,,0.212,46.8779367,,,,,Kepler-1060,,0.99,0.99,5797,,Confirmed planets
WASP-80 b,Not A Binary,0.554,0.952,3.0678504,0.0346,,600,,WASP-80,60,0.57,0.571,4145,,Confirmed planets
CoRoT-20 b,Not A Binary,4.24,0.84,9.2,0.0902,0.562,1002,,CoRoT-20,1230,1.14,1.02,5880,0.1,Confirmed planets
Kepler-546 b,Not A Binary,,0.624,4.14702026,,,,,Kepler-546,,1.11,1.15,5967,,Confirmed planets
Kepler-1413 b,Not A Binary,,0.162,13.1829642,,,,,Kepler-1413,,0.84,0.8,5196,,Confirmed planets
Kepler-44 b,Not A Binary,1,1.09,3.2467293,0.0446,,,,Kepler-44,2250,1.12,1.35,5800,5.8,Confirmed planets
Kepler-287 c,Not A Binary,,0.29708,44.851896,,,,,Kepler-287,1058.96,0.93,1.032,5806,,Confirmed planets
Kepler-287 b,Not A Binary,,0.21233,20.342199,,,,,Kepler-287,1058.96,0.93,1.032,5806,,Confirmed planets
Kepler-387 b,Not A Binary,,0.09386,6.791636,,,,,Kepler-387,738.47,1.13,1.046,5774,,Confirmed planets
Kepler-387 c,Not A Binary,,0.08111,11.837549,,,,,Kepler-387,738.47,1.13,1.046,5774,,Confirmed planets
Kepler-240 c,Not A Binary,,0.20049,7.953528,,,,,Kepler-240,840.27,0.753,0.739,4985,,Confirmed planets
Kepler-240 b,Not A Binary,,0.12485,4.144495,,,,,Kepler-240,840.27,0.753,0.739,4985,,Confirmed planets
Kepler-1453 b,Not A Binary,,0.238,47.1611696,,,,,Kepler-1453,,0.97,0.94,5665,,Confirmed planets
Kepler-861 b,Not A Binary,,0.203,3.94963138,,,,,Kepler-861,,0.82,0.78,5047,,Confirmed planets
Kepler-1448 b,Not A Binary,,0.144,12.27065865,,,,,Kepler-1448,,0.95,0.93,5774,,Confirmed planets
Kepler-524 b,Not A Binary,,0.17,7.97419807,,,,,Kepler-524,,1.09,1.1,6014,,Confirmed planets
Kepler-524 c,Not A Binary,,0.086,1.88897906,,,,,Kepler-524,,1.09,1.1,6014,,Confirmed planets
HD 63454 b,Not A Binary,0.38,,2.818049,0.036,0.00002,926.7,,HD 63454,35.8,0.8,,4841,,Confirmed planets
Kepler-1332 b,Not A Binary,,0.122,11.87456832,,,,,Kepler-1332,,0.95,0.9,5581,,Confirmed planets
Kepler-166 b,Not A Binary,,0.20687,7.650254,,,,,Kepler-166,639.62,0.879,0.742,5413,,Confirmed planets
Kepler-166 c,Not A Binary,,0.21689,34.260281,,,,,Kepler-166,639.62,0.879,0.742,5413,,Confirmed planets
Kepler-166 d,Not A Binary,,0.154,1.55400393,,,,,Kepler-166,639.62,0.879,0.742,5413,,Confirmed planets
Kepler-1137 b,Not A Binary,,0.196,23.9210791,,,,,Kepler-1137,,1.5,1.84,6807,,Confirmed planets
Kepler-1029 b,Not A Binary,,0.112,4.41769648,,,,,Kepler-1029,,0.82,0.77,5030,,Confirmed planets
Kepler-633 b,Not A Binary,,0.145,8.50340718,,,,,Kepler-633,,1.02,1.15,5899,,Confirmed planets
HD 66428 b,Not A Binary,3.194,,2293,3.471,0.44,,,HD 66428,54.9,1.061,0.98,5752,,Confirmed planets
OGLE-2011-BLG-0251 b,Not A Binary,0.53,,,2.72,,,,OGLE-2011-BLG-0251,2570,0.26,,,,Confirmed planets
WASP-97 b,Not A Binary,1.32,1.13,2.07276,0.03303,,1555,,WASP-97,,1.12,1.06,5640,11.9,Confirmed planets
Kepler-1333 b,Not A Binary,,0.251,109.6471842,,,,,Kepler-1333,,0.94,0.92,5628,,Confirmed planets
Kepler-1598 b,Not A Binary,,0.085,4.34195123,,,,,Kepler-1598,,1.07,1.09,5940,,Confirmed planets
HD 70573 b,Not A Binary,6.1,,851.8,1.76,0.4,167.4,,HD 70573,45.7,1,,5737,,Controversial
Kepler-1439 b,Not A Binary,,0.13,8.07392849,,,,,Kepler-1439,,0.46,0.43,3578,,Confirmed planets
Kepler-1189 b,Not A Binary,,0.158,3.78858982,,,,,Kepler-1189,,1.11,1.16,6012,,Confirmed planets
Kepler-303 b,Not A Binary,,0.08111,1.937055,,,,,Kepler-303,192.34,0.575,0.485,3944,,Confirmed planets
Kepler-303 c,Not A Binary,,0.10389,7.061149,,,,,Kepler-303,192.34,0.575,0.485,3944,,Confirmed planets
MOA-2008-BLG-379L b,Not A Binary,4.1,,,3.3,,,,MOA-2008-BLG-379L,3300,0.56,,,,Confirmed planets
HD 164595 b,Not A Binary,0.051,,40,0.23,0.088,,,HD 164595,28.93,0.99,,5790,,Confirmed planets
Kepler-886 b,Not A Binary,,0.136,6.24146367,,,,,Kepler-886,,1.1,1.16,6098,,Confirmed planets
Gliese 436 b,Not A Binary,0.0727,0.3767,2.64385,0.02872,0.15,650.3,,Gliese 436,10.14,0.452,0.464,3684,,Confirmed planets
Gliese 436 c,Not A Binary,0.000880796,0.06014599,1.3658,0.0185,0,813.5,,Gliese 436,10.14,0.452,0.464,3684,,Controversial
Kepler-837 b,Not A Binary,,0.228,16.56059504,,,,,Kepler-837,,0.85,0.81,5403,,Confirmed planets
OGLE-2011-BLG-0265L b,Not A Binary,1,,,2,,,,OGLE-2011-BLG-0265L,3500,0.23,,,,Confirmed planets
Kepler-730 b,Not A Binary,,0.822,6.49168426,,,,,Kepler-730,,1,1.01,5726,,Confirmed planets
Kepler-1209 b,Not A Binary,,0.135,25.369116,,,,,Kepler-1209,,1.23,1.38,6210,,Confirmed planets
HD 12661 b,Not A Binary,2.3,,263.6,0.83,0.377,291.4,,HD 12661,37.16,1.07,1.12,5742,,Confirmed planets
HD 12661 c,Not A Binary,1.57,,1708,2.56,0.031,167.5,,HD 12661,37.16,1.07,1.12,5742,,Confirmed planets
Kepler-817 b,Not A Binary,,0.806,3.99010623,,,,,Kepler-817,,1.03,1.03,5861,,Confirmed planets
Kepler-89 b,Not A Binary,0.0330298,0.1558328,3.743208,0.05119,0.25,1486,,Kepler-89,426.2,1.28,1.52,6182,3.16,Confirmed planets
Kepler-89 c,Not A Binary,0.04907293,0.39368287,10.423648,0.1013,0.43,1012,,Kepler-89,426.2,1.28,1.52,6182,3.16,Confirmed planets
Kepler-89 d,Not A Binary,0.33,1,22.342989,0.1684,0.022,806,,Kepler-89,426.2,1.28,1.52,6182,3.16,Confirmed planets
Kepler-89 e,Not A Binary,0.11009952,0.59781473,54.32031,0.3046,0.019,584,,Kepler-89,426.2,1.28,1.52,6182,3.16,Confirmed planets
Kepler-400 b,Not A Binary,,0.15036,9.024389,,,,,Kepler-400,716.62,1.03,1.145,5886,,Confirmed planets
Kepler-400 c,Not A Binary,,0.13578,17.340824,,,,,Kepler-400,716.62,1.03,1.145,5886,,Confirmed planets
Kepler-1236 b,Not A Binary,,0.191,31.0571618,,,,,Kepler-1236,,0.86,0.82,5337,,Confirmed planets
MOA-2012-BLG-311 b,Not A Binary,0.208,,,,,,,MOA-2012-BLG-311,6000,,,5460,,Controversial
CFBDS 1458 b,Not A Binary,6.5,,9855,2.6,,,,CFBDS 1458,23.1,0.02,,540,,Confirmed planets
alf Tau b,S-type Binary,6.47,,628.96,1.46,0.1,,,alf Tau,20.43,1.13,45.1,4055,6.6,"Controversial, Planets in binary systems, S-type"
Kepler-158 b,Not A Binary,,0.1932,16.709184,,,,,Kepler-158,345.84,0.655,0.624,4623,,Confirmed planets
Kepler-158 c,Not A Binary,,0.17315,28.551383,,,,,Kepler-158,345.84,0.655,0.624,4623,,Confirmed planets
Kepler-6 b,Not A Binary,0.67,1.3,3.234723,0.04567,0,1374.1,,Kepler-6,,1.05,1.29,5640,,Confirmed planets
Ross 458 C,P-type Binary,12.5,1.1,,,,695,,Ross 458,114,,,,,"Confirmed planets, Planets in binary systems, P-type"
Kepler-1075 b,Not A Binary,,0.127,1.52372816,,,,,Kepler-1075,,0.56,0.54,3959,,Confirmed planets
EPIC 210363145 b,Not A Binary,,0.2096,8.1998,,0.14,,,EPIC 210363145,125,0.8,0.76,4970,0.7,Confirmed planets
Kepler-1103 b,Not A Binary,,0.203,19.79191978,,,,,Kepler-1103,,1.11,1.15,6092,,Confirmed planets
Kepler-1431 b,Not A Binary,,0.131,5.86601526,,,,,Kepler-1431,,1.03,1.03,5806,,Confirmed planets
EPIC 201367065 b,Not A Binary,0.0264,0.194,10.05449,0.0769,,,,EPIC 201367065,45,0.6,0.56,3896,,Confirmed planets
EPIC 201367065 c,Not A Binary,,0.165,24.64354,0.1399,,,,EPIC 201367065,45,0.6,0.56,3896,,Confirmed planets
EPIC 201367065 d,Not A Binary,,0.135,44.55983,0.2076,,,,EPIC 201367065,45,0.6,0.56,3896,,Confirmed planets
Kepler-1418 b,Not A Binary,,0.148,22.4764425,,,,,Kepler-1418,,0.77,0.72,4770,,Confirmed planets
Kepler-827 b,Not A Binary,,0.502,51.92927591,,,,,Kepler-827,,0.93,0.91,5602,,Confirmed planets
HD 195019 A b,S-type Binary,3.7,,18.20163,0.1388,0.014,,,HD 195019,37.36,1.06,1.38,,,"Confirmed planets, Planets in binary systems, S-type"
HD 22781 b,Not A Binary,13.65,,528.07,1.167,0.8191,167,,HD 22781,31.79,0.75,,5027,,Confirmed planets
Kepler-1136 b,Not A Binary,,0.146,2.36172433,,,,,Kepler-1136,,0.72,0.68,4512,,Confirmed planets
HD 196050 A b,S-type Binary,2.83,,1316.24,2.47,0.21,186.7,,HD 196050,46.93,1.17,1.29,5874,3.55,"Confirmed planets, Planets in binary systems, S-type"
HD 175167 b,Not A Binary,7.8,,1290,2.4,0.54,154,,HD 175167,67.02,1.102,,5940,,Confirmed planets
Kepler-1094 b,Not A Binary,,0.284,78.1000231,,,,,Kepler-1094,,1.14,1.21,6112,,Confirmed planets
Kepler-260 b,Not A Binary,,0.18317,8.187399,,,,,Kepler-260,539.35,0.9,0.862,5250,,Confirmed planets
Kepler-260 c,Not A Binary,,0.15857,76.050178,,,,,Kepler-260,539.35,0.9,0.862,5250,,Confirmed planets
Kepler-892 b,Not A Binary,,0.251,13.7521072,,,,,Kepler-892,,0.75,0.72,4747,,Confirmed planets
Kepler-714 b,Not A Binary,,0.863,8.09888799,,,,,Kepler-714,,1.09,1.12,5995,,Confirmed planets
HD 109246 b,Not A Binary,0.77,,68.27,0.33,0.12,452.6,,HD 109246,65.6,1.01,1.02,5844,,Confirmed planets
BD+20 2457 b,Not A Binary,21.42,,379.63,1.45,0.15,,,BD+20 2457,,2.8,,4137,,Controversial
BD+20 2457 c,Not A Binary,12.47,,621.99,2.01,0.18,,,BD+20 2457,,2.8,,4137,,Controversial
Kepler-1178 b,Not A Binary,,0.095,31.80634,,,,,Kepler-1178,,0.8,0.75,4990,,Confirmed planets
Kepler-250 c,Not A Binary,,0.20778,7.156804,,,,,Kepler-250,894.42,0.753,0.805,5160,,Confirmed planets
Kepler-250 d,Not A Binary,,0.19866,17.648312,,,,,Kepler-250,894.42,0.753,0.805,5160,,Confirmed planets
Kepler-250 b,Not A Binary,,0.10298,4.148141,,,,,Kepler-250,894.42,0.753,0.805,5160,,Confirmed planets
Kepler-469 b,Not A Binary,,1.597,33.80367628,,,,,Kepler-469,,1.14,1.53,5892,,Confirmed planets
Kepler-1444 b,Not A Binary,,0.194,33.42035034,,,,,Kepler-1444,,1.03,1.05,5810,,Confirmed planets
Kepler-1270 b,Not A Binary,,0.296,6.03356196,,,,,Kepler-1270,,1.28,3.38,5047,,Confirmed planets
Kepler-1126 b,Not A Binary,,0.154,108.593329,,,,,Kepler-1126,,0.92,0.93,5798,,Confirmed planets
HD 73534 b,Not A Binary,1.15,,1800,3.15,0.046,200.2,,HD 73534,96.99,1.29,2.65,4952,,Confirmed planets
CoRoT-22 b,Not A Binary,0.0383853,0.435365216,9.75598,0.092,0.077,885,,CoRoT-22,592,1.099,1.136,5939,3.3,Confirmed planets
Kepler-845 b,Not A Binary,,0.182,0.92785982,,,,,Kepler-845,,0.79,0.75,4913,,Confirmed planets
Kepler-1428 b,Not A Binary,,0.146,10.67607169,,,,,Kepler-1428,,1.28,1.36,6184,,Confirmed planets
Kepler-276 c,Not A Binary,,0.30984,31.884362,,,,,Kepler-276,1559.37,1.05,1.046,6105,,Confirmed planets
Kepler-276 b,Not A Binary,,0.26154,14.12841,,,,,Kepler-276,1559.37,1.05,1.046,6105,,Confirmed planets
Kepler-276 d,Not A Binary,,0.25608,48.648869,,,,,Kepler-276,1559.37,1.05,1.046,6105,,Confirmed planets
WASP-14 b,S-type Binary,7.341,1.281,2.2437661,0.036,0.087,1718.8,,WASP-14,160,1.211,1.306,6462,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-261 b,Not A Binary,,0.19866,10.381227,,,,,Kepler-261,359.31,0.876,0.794,5098,,Confirmed planets
Kepler-261 c,Not A Binary,,0.18226,24.570858,,,,,Kepler-261,359.31,0.876,0.794,5098,,Confirmed planets
Kepler-608 b,Not A Binary,,0.325,6.41251504,,,,,Kepler-608,,1,1.01,5820,,Confirmed planets
Kepler-654 b,Not A Binary,,0.185,13.72465129,,,,,Kepler-654,,1.04,1.11,5865,,Confirmed planets
Kepler-1441 b,Not A Binary,,0.117,39.4419839,,,,,Kepler-1441,,1,1,5802,,Confirmed planets
Kepler-578 b,Not A Binary,,0.178,1.6168837,,,,,Kepler-578,,0.87,0.83,5334,,Confirmed planets
WASP-129 b,Not A Binary,1,0.93,5.748145,0.0628,,1100,,WASP-129,246,1,,5900,,Confirmed planets
WASP-85 A b,S-type Binary,1.265,1.24,2.6556777,0.039,0,1452,,WASP-85,128,1.09,0.935,6112,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-1272 b,Not A Binary,,0.211,51.1309704,,,,,Kepler-1272,,1.06,1.09,5926,,Confirmed planets
HD 30177 b,Not A Binary,7.7,,1620,2.6,0.22,153.5,,HD 30177,55,0.95,1.12,5320,,Confirmed planets
HD 45184 b,Not A Binary,0.04,,5.8872,0.0638,0.3,1045.8,,HD 45184,21.9,,,5940,,Confirmed planets
Kepler-1298 b,Not A Binary,,0.117,7.12811928,,,,,Kepler-1298,,1.45,2,6339,,Confirmed planets
OGLE-2015-BLG-0563L b,Not A Binary,0.39,,,,,,,OGLE-2012-BLG-0563L,1300,0.34,,,,Confirmed planets
Kepler-591 b,Not A Binary,,0.302,81.1694299,,,,,Kepler-591,,0.97,0.94,5677,,Confirmed planets
HD 188015 A b,S-type Binary,1.26,,456.46,1.19,0.15,,,HD 188015,52.6,1.09,1.1,,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-1123 b,Not A Binary,,0.149,4.33946454,,,,,Kepler-1123,,0.93,0.9,5500,,Confirmed planets
Kepler-562 b,Not A Binary,,0.465,18.00931444,,,,,Kepler-562,,0.93,0.9,5575,,Confirmed planets
Kepler-466 b,Not A Binary,,0.254,51.07926307,,,,,Kepler-466,,1.04,1.05,5927,,Confirmed planets
Kepler-466 c,Not A Binary,,0.112,3.70921385,,,,,Kepler-466,,1.04,1.05,5927,,Confirmed planets
Kepler-359 c,Not A Binary,,0.39186,57.68802,,,,,Kepler-359,2152.57,,1.086,6248,,Confirmed planets
Kepler-359 b,Not A Binary,,0.32169,25.563222,,,,,Kepler-359,2152.57,,1.086,6248,,Confirmed planets
Kepler-359 d,Not A Binary,,0.36543,77.095691,,,,,Kepler-359,2152.57,,1.086,6248,,Confirmed planets
ROXs 12 b,Not A Binary,16,,,,,,,ROXs 12,120,0.87,,3850,0.0076,Confirmed planets
WASP-69 b,Not A Binary,0.26,1.057,3.8681382,0.04525,,963,,WASP-69,50,0.826,0.813,4715,2,Confirmed planets
KOI-523.02,Not A Binary,0.00535,0.26428,36.855,,,,,KOI-523,1387.37,0.93,0.98,6197,1.8,Confirmed planets
KOI-523.01,Not A Binary,0.01982,0.64703,49.412,,,,,KOI-523,1387.37,0.93,0.98,6197,1.8,Confirmed planets
Kepler-1040 b,Not A Binary,,0.186,201.1214,,,,,Kepler-1040,,0.98,0.96,5694,,Confirmed planets
Kepler-777 b,Not A Binary,,0.131,5.72812599,,,,,Kepler-777,,0.58,0.56,4043,,Confirmed planets
Kepler-947 b,Not A Binary,,0.203,26.9644317,,,,,Kepler-947,,0.9,0.87,5508,,Confirmed planets
Kepler-1605 b,Not A Binary,,0.096,85.7565495,,,,,Kepler-1605,,0.86,0.82,5280,,Confirmed planets
Kepler-1537 b,Not A Binary,,0.105,1.4444538,,,,,Kepler-1537,,0.81,0.77,5079,,Confirmed planets
HD 130322 b,Not A Binary,1.02,,10.72,0.088,0.044,721.7,,HD 130322,30,0.79,0.83,5330,,Confirmed planets
